userId,imdbId,rating
4,103994,1.0
4,110912,0.2
4,111149,1.0
4,110598,1.0
4,109045,0.8
4,109348,0.8
4,109484,0.6
4,109831,0.6
4,110478,0.8
4,109219,0.4
4,106677,0.2
4,111732,0.4
4,106977,1.0
4,107207,1.0
4,107507,1.0
4,107822,0.2
4,108149,1.0
4,108160,0.2
4,108358,0.4
4,103639,0.8
4,102926,1.0
4,101414,0.6
4,65214,0.4
4,116282,1.0
4,117060,0.6
4,117979,0.8
4,110480,0.6
4,116905,0.8
4,117991,0.8
4,32904,1.0
4,45152,0.8
4,54698,0.8
4,47396,0.8
4,53125,1.0
4,53291,1.0
4,34583,1.0
4,58385,1.0
4,32138,1.0
4,31381,1.0
4,38787,1.0
4,50658,0.6
4,57546,0.8
4,115640,1.0
4,116242,0.6
4,117802,0.4
4,67992,0.8
4,70707,1.0
4,95159,0.4
4,79470,1.0
4,61418,1.0
4,46912,1.0
4,104036,0.6
4,48545,1.0
4,71853,1.0
4,99703,0.8
4,116209,0.2
4,105488,1.0
4,80684,1.0
4,93779,1.0
4,82971,0.6
4,88846,0.4
4,50083,1.0
4,93191,0.2
4,99685,0.8
4,54215,0.8
4,86879,0.8
4,50212,1.0
4,92005,0.8
4,107048,0.8
4,105695,0.8
4,102536,0.4
4,32455,1.0
4,44706,1.0
4,88258,0.8
4,97576,0.8
4,64115,0.6
4,116996,0.2
4,118111,1.0
4,119008,0.8
4,119229,0.8
4,118655,0.8
4,119654,0.6
4,118883,0.2
4,119488,0.4
4,119164,0.8
4,119217,0.2
4,120255,0.8
4,118715,0.8
4,118566,1.0
4,119590,0.6
4,120176,1.0
4,119448,0.4
4,118798,0.8
4,120777,0.6
4,120787,0.4
4,127723,0.8
4,120762,0.6
4,120321,0.8
4,118789,0.2
4,129387,0.6
4,55614,1.0
4,100142,0.4
4,91369,1.0
4,88847,0.8
4,47478,0.4
4,90756,0.8
4,61852,1.0
4,79367,0.8
4,91790,0.6
4,80801,1.0
4,94721,1.0
4,44079,1.0
4,36342,0.8
4,35279,1.0
4,126604,0.2
4,118799,0.2
4,127536,0.4
4,50783,0.8
4,166396,0.8
4,147004,1.0
4,128445,0.6
4,88011,0.8
4,91605,0.8
4,133093,0.2
4,126250,1.0
4,126886,1.0
4,120915,0.2
4,145660,0.8
4,130827,1.0
4,120663,0.4
4,167404,0.8
4,155267,0.2
4,131325,0.4
4,80339,1.0
4,118843,1.0
4,169547,1.0
4,50814,0.8
4,68699,0.8
4,95270,1.0
4,137523,0.4
4,97123,0.4
4,120601,0.8
4,94012,0.8
4,101669,1.0
4,101605,0.8
4,178737,0.6
4,185125,1.0
4,175880,0.8
4,177789,0.2
4,134119,0.8
4,77269,0.8
4,104694,0.8
4,185014,0.8
4,101698,0.6
4,49730,1.0
4,102138,0.8
4,195685,0.8
4,146882,0.4
4,102057,0.2
4,75029,1.0
4,166175,0.4
4,85970,0.2
4,60176,0.6
4,103241,0.6
4,251739,1.0
4,181875,0.8
4,218839,0.6
4,249462,0.8
4,190332,0.8
4,93748,0.6
4,241303,0.2
4,219699,0.6
4,247196,0.8
4,190590,0.6
4,120202,0.6
4,146309,0.8
4,181865,1.0
4,234805,0.6
4,93260,0.8
4,118694,0.6
4,251031,0.6
4,209144,0.4
4,221027,1.0
4,243155,0.8
4,255094,0.6
4,199129,0.4
4,240913,0.8
4,203009,0.2
4,234288,0.8
4,243493,0.6
4,162346,0.2
4,203166,0.6
4,242587,1.0
4,243133,0.6
4,241527,0.8
4,256009,0.8
4,283509,1.0
5,114709,0.8
5,113161,0.8
5,112431,0.8
5,112818,0.8
5,112697,0.6
5,114814,0.8
5,110877,1.0
5,112573,0.8
5,112384,0.6
5,112462,0.6
5,111797,0.8
5,110005,1.0
5,110148,0.6
5,110367,0.8
5,103994,0.6
5,110322,0.2
5,110729,1.0
5,110912,1.0
5,110932,0.6
5,111282,0.4
5,111161,0.6
5,109040,0.6
5,109444,0.6
5,109831,0.4
5,110357,0.6
5,110475,0.8
5,111503,0.4
5,106220,0.6
5,106977,0.8
5,107206,0.8
5,107207,1.0
5,107943,0.6
5,108052,1.0
5,108071,0.8
5,108101,0.6
5,103639,0.8
5,103064,0.6
5,99348,1.0
5,96895,0.6
5,29583,1.0
5,101414,1.0
5,32910,1.0
5,100405,0.6
5,116282,0.6
6,113497,0.8
6,113228,1.0
6,114885,0.6
6,113041,1.0
6,113277,0.8
6,114319,0.8
6,112302,0.6
6,113189,0.6
6,112346,0.8
6,112453,0.6
6,112760,0.8
6,112641,0.8
6,114388,0.8
6,112281,0.4
6,113161,0.4
6,112722,1.0
6,114168,0.8
6,113627,0.6
6,114057,0.8
6,114011,0.6
6,112792,0.6
6,114746,0.8
6,112431,0.8
6,112818,1.0
6,114279,0.8
6,114272,0.8
6,114681,0.6
6,113347,0.8
6,114369,0.8
6,114814,0.2
6,112499,0.8
6,113419,0.8
6,116260,0.8
6,113862,0.8
6,115683,0.6
6,116839,0.6
6,114367,0.8
6,116731,0.6
6,118158,1.0
6,116151,0.6
6,115697,0.4
6,113972,0.8
6,117002,0.8
6,114825,0.8
6,115759,0.8
6,115907,0.6
6,117102,0.2
6,116483,0.8
6,112579,0.6
6,112573,1.0
6,113326,0.8
6,115645,0.6
6,110647,0.6
6,116130,0.6
6,118055,0.6
6,115685,0.8
6,112442,0.8
6,112342,0.8
6,112384,0.8
6,114287,0.8
6,112462,0.6
6,112642,0.8
6,112688,0.6
6,112715,1.0
6,112740,0.6
6,112851,0.6
6,112864,0.6
6,113071,1.0
6,113243,0.6
6,113464,0.6
6,113500,0.6
6,113690,0.6
6,113729,0.2
6,113749,0.4
6,113820,0.6
6,113957,0.6
6,113986,0.6
6,114241,0.6
6,114345,0.4
6,114496,0.8
6,114508,0.6
6,114663,0.6
6,114781,0.6
6,114798,0.6
6,114887,0.8
6,114898,0.6
6,114928,0.6
6,114938,0.8
6,112602,0.8
6,112508,0.8
6,112438,0.6
6,112571,0.4
6,112757,0.6
6,112679,0.8
6,112883,0.6
6,109635,0.8
6,109642,1.0
6,109686,0.6
6,109758,0.4
6,113117,0.8
6,113097,0.8
6,113198,0.6
6,113303,0.6
6,113199,0.6
6,110066,1.0
6,110006,0.8
6,113360,0.6
6,110099,0.8
6,110148,0.6
6,113463,0.6
6,110216,0.6
6,113501,1.0
6,113538,0.6
6,110367,0.8
6,113670,1.0
6,103994,0.6
6,110322,0.6
6,110443,0.6
6,110391,0.6
6,113691,0.8
6,109836,0.6
6,113755,0.8
6,110516,0.8
6,110527,1.0
6,113896,0.6
6,110684,0.8
6,110638,0.6
6,110632,0.4
6,110737,0.6
6,114151,0.6
6,114069,0.8
6,110413,0.6
6,110912,0.4
6,110963,0.6
6,114214,0.6
6,114296,0.8
6,114268,0.6
6,114571,0.2
6,111333,0.6
6,111112,1.0
6,111255,0.8
6,111282,1.0
6,111070,0.8
6,111161,1.0
6,114614,0.2
6,111280,0.8
6,114609,0.6
6,114852,0.6
6,114694,1.0
6,114888,0.6
6,108550,1.0
6,114924,0.8
6,111667,0.8
6,110598,0.6
6,112435,0.6
6,109040,0.6
6,104779,0.6
6,109348,0.6
6,109444,1.0
6,109446,1.0
6,109484,0.8
6,109504,0.6
6,109506,0.8
6,109450,0.8
6,109813,0.8
6,109830,1.0
6,109831,0.6
6,113305,0.6
6,110091,0.6
6,110093,0.6
6,110167,0.8
6,110213,0.6
6,110357,1.0
6,111686,0.6
6,110475,0.8
6,110478,1.0
6,110622,0.8
6,110771,0.6
6,110989,0.6
6,111257,1.0
6,111256,0.6
6,111503,0.8
6,111693,0.6
6,111742,0.6
6,111756,0.6
6,110027,0.6
6,106220,0.6
6,106226,0.6
6,106292,0.8
6,109198,0.6
6,106400,0.6
6,106452,0.6
6,109439,1.0
6,106582,0.8
6,106598,0.6
6,109480,0.6
6,106673,0.8
6,106873,0.6
6,111732,0.8
6,106918,0.8
6,106965,0.6
6,106977,1.0
6,107004,0.6
6,109891,0.6
6,107144,0.4
6,112966,0.8
6,107151,0.8
6,110097,0.6
6,107206,0.8
6,107207,0.8
6,108551,0.8
6,107290,1.0
6,107362,0.6
6,107478,0.6
6,107497,0.6
6,107501,0.8
6,107554,0.6
6,116253,0.6
6,107616,0.6
6,107614,1.0
6,110657,0.6
6,110687,0.6
6,107818,0.8
6,107822,0.6
6,107840,0.6
6,107943,0.8
6,110971,0.8
6,107977,0.6
6,108002,0.6
6,108052,0.6
6,108071,0.6
6,111127,0.6
6,111194,0.6
6,111201,0.6
6,108160,0.6
6,108162,0.6
6,108186,0.8
6,108174,0.6
6,108255,0.4
6,111400,0.6
6,108333,0.6
6,108358,1.0
6,110363,0.8
6,110366,0.6
6,99653,1.0
6,103639,1.0
6,103064,0.6
6,99348,1.0
6,96895,0.6
6,102926,0.8
6,29583,0.8
6,101414,1.0
6,32910,0.6
6,100405,0.8
6,112625,0.6
6,116282,0.6
6,116552,0.8
6,65421,1.0
6,117381,0.6
6,115509,0.8
6,117608,0.8
6,116095,0.2
6,115956,0.8
6,116287,0.6
6,112536,0.6
6,117774,0.6
6,116289,0.6
6,112368,0.8
6,117420,0.6
6,117979,0.8
6,95776,1.0
6,115851,0.6
6,116322,0.8
6,117108,0.4
6,117998,1.0
6,117768,0.6
6,117765,0.2
6,116669,0.6
6,63715,0.6
6,116629,1.0
6,116583,1.0
6,111237,0.6
6,116365,0.6
6,116493,0.6
6,117333,0.8
6,118073,0.6
6,116313,1.0
6,116353,0.8
6,117008,0.6
6,116191,0.8
6,115986,0.6
6,117826,0.6
6,117718,0.8
6,117918,0.8
6,115836,0.6
6,116654,0.6
6,116311,0.6
6,113596,0.6
6,113253,0.6
6,114007,0.6
6,118927,0.6
6,116329,0.8
6,117039,0.8
6,116830,0.8
6,115438,0.4
6,116421,0.8
6,115862,0.8
6,117887,0.6
6,116409,1.0
6,117665,0.8
6,115491,0.8
6,67992,0.6
6,68334,0.8
6,61418,0.6
7,114709,0.9
7,114814,0.9
7,110877,0.6
7,112384,0.9
7,112864,0.8
7,76759,1.0
7,109830,1.0
7,111503,0.6
7,107144,1.0
7,107290,1.0
7,99653,0.4
7,103639,0.6
7,103064,0.5
7,96895,0.6
7,102926,1.0
7,101414,0.7
7,117060,0.8
7,57012,0.8
7,116629,0.9
7,31381,0.6
7,62622,0.8
7,92099,0.8
7,116209,0.3
7,80684,0.8
7,78788,0.8
7,86190,0.8
7,54215,1.0
7,80455,0.9
7,88247,1.0
7,97165,0.3
7,88763,1.0
7,118655,0.7
7,118884,1.0
7,99810,0.8
7,119488,0.6
7,120382,0.6
7,119822,0.1
7,120591,0.8
7,129387,0.3
7,75148,0.9
7,47478,1.0
7,118799,0.4
7,120660,0.7
7,63442,1.0
7,120915,0.3
7,78346,0.6
7,125439,0.9
7,145660,0.4
7,144214,0.5
7,120891,0.3
7,97428,0.7
7,167404,0.9
7,169547,0.8
7,120363,0.9
7,183523,0.3
7,195685,0.9
7,172495,0.3
7,120755,0.2
7,120903,0.7
7,102510,1.0
7,210945,0.8
7,160127,0.5
7,217869,0.6
7,207201,0.8
7,215750,0.4
7,243155,0.4
7,126029,0.8
7,213149,0.1
7,212720,0.9
7,133152,0.2
7,247638,0.3
7,219965,0.3
7,272152,0.6
7,198781,0.8
7,241527,0.8
7,240772,0.8
7,120737,0.9
7,268978,0.9
7,268380,0.7
7,145487,0.7
7,121765,0.1
7,181689,0.8
7,120912,0.6
7,257044,0.6
7,286106,0.3
7,245429,1.0
7,295297,0.9
7,167261,0.9
7,264464,0.8
7,299658,0.9
7,290334,0.8
7,234215,0.8
7,286716,0.1
7,325980,0.9
7,332379,0.9
7,242653,0.4
7,325710,0.9
7,167260,0.8
7,337909,0.6
7,328107,0.8
7,69947,0.9
7,298148,0.7
7,304141,0.5
7,327162,0.4
7,364725,0.9
7,316654,0.9
7,372183,0.7
7,327554,0.2
7,368447,0.2
7,369339,0.9
7,368933,0.3
7,346156,0.2
7,356618,0.7
7,307453,0.2
7,349710,0.9
7,375063,0.8
7,387564,0.8
7,350258,0.7
7,317705,0.8
7,338348,0.2
7,308644,0.5
7,368891,0.5
7,349903,0.8
7,351817,0.6
7,338751,0.7
7,293508,0.4
7,373074,0.7
7,340163,0.4
7,358082,0.3
7,385307,0.4
7,401792,0.7
7,320661,0.7
7,121766,0.2
7,372784,0.4
7,374536,0.2
7,407304,0.6
7,399201,0.9
7,379725,0.7
7,380389,0.7
7,395251,0.9
7,376994,0.8
7,317219,0.9
7,410297,0.2
7,452637,0.1
7,348150,0.2
7,407887,0.2
7,418689,0.9
7,396171,0.5
7,381061,0.9
7,453467,0.7
7,457939,0.1
7,443489,0.6
8,113497,0.8
8,113189,0.4
8,112346,0.8
8,113161,0.8
8,114746,0.6
8,112431,1.0
8,112697,0.6
8,114369,0.8
8,114814,1.0
8,112573,0.6
8,115685,0.6
8,112384,0.8
8,112462,0.4
8,113957,1.0
8,113986,0.8
8,114898,0.6
8,109686,0.8
8,109707,0.6
8,113117,0.6
8,110099,0.6
8,110148,1.0
8,110638,0.6
8,114069,0.6
8,110912,0.8
8,111070,0.6
8,111161,1.0
8,114924,0.6
8,109830,0.6
8,109831,1.0
8,110357,1.0
8,110475,0.6
8,111257,0.8
8,111503,1.0
8,109439,0.2
8,106673,0.6
8,106918,0.8
8,106977,0.6
8,107290,0.8
8,107614,0.4
8,108052,1.0
8,108160,0.6
8,99785,0.6
8,99653,0.6
8,99348,1.0
8,96895,0.6
8,102926,0.8
8,100405,0.6
9,114279,0.6
9,114095,0.6
9,109445,0.8
9,110771,0.6
9,113613,0.6
9,43014,0.8
9,33467,1.0
9,104692,0.4
9,104348,0.8
9,82971,1.0
9,88763,1.0
9,90329,0.8
9,81383,0.4
9,96874,0.6
9,99088,0.8
9,99674,0.6
9,63462,1.0
9,73812,0.6
9,79714,0.4
9,146838,0.4
9,165798,0.6
9,70666,0.6
9,93477,0.2
9,96320,0.2
9,120737,1.0
9,268380,0.8
9,121765,0.6
9,181689,0.8
9,286179,0.8
9,265591,0.8
9,295178,1.0
9,295701,0.2
9,102782,0.2
9,103112,0.6
9,246460,0.6
9,279064,0.8
9,77713,0.2
9,110308,0.8
9,268126,1.0
9,167261,1.0
9,217505,0.8
9,106453,0.2
9,75968,0.8
9,91814,0.4
9,85794,0.8
9,86978,0.4
10,110912,0.2
10,109830,0.7
10,103639,0.8
10,100405,0.7
10,34583,0.8
10,58331,0.1
10,92890,0.6
10,61722,0.6
10,98635,0.6
10,119822,0.7
10,120762,0.8
10,133093,0.1
10,125439,0.7
10,167404,0.1
10,169547,0.2
10,137523,0.1
10,172495,0.8
10,204946,0.6
10,243155,0.7
10,126029,0.9
10,250494,0.9
10,120737,0.8
10,268978,0.8
10,281358,0.6
10,276751,0.7
10,256415,0.6
10,252076,0.6
10,167261,0.8
10,313737,0.6
10,251127,0.6
10,286788,0.6
10,266543,0.7
10,333780,0.8
10,314331,0.8
10,337741,0.8
10,335119,0.6
10,167260,0.8
10,304415,0.8
10,360139,0.9
10,343660,0.7
10,337697,0.8
10,377092,0.7
10,332452,1.0
10,362227,0.7
10,332280,1.0
10,316654,0.7
10,372183,0.7
10,368933,0.6
10,361620,1.0
10,317705,0.5
10,317198,0.7
10,308644,0.2
10,395169,0.7
10,372532,0.5
10,386588,0.9
10,391304,0.6
10,356910,0.6
10,372784,1.0
10,414387,0.6
10,358273,0.8
10,416320,0.5
10,454921,0.6
10,381061,1.0
10,457939,1.0
10,416449,0.6
10,482088,0.9
10,416508,0.3
10,440963,0.7
10,467406,0.7
10,988595,0.6
10,832266,0.7
10,468569,0.9
10,866439,0.5
10,1033643,0.4
10,795421,0.6
10,497465,0.4
10,852713,0.5
10,830515,0.7
10,1099212,0.9
10,1068680,0.1
10,1001508,0.7
10,1049413,0.8
10,1041829,0.9
10,417741,0.6
10,1142988,0.6
10,1135503,0.1
10,1174732,1.0
10,1193138,0.5
10,1134629,0.7
10,1259571,0.6
10,1315981,0.7
10,780521,0.7
10,499549,0.5
10,988045,0.6
10,817230,0.6
10,1210106,0.4
10,1325004,0.6
10,1323594,1.0
10,1282140,0.7
10,1126618,0.5
10,1504320,1.0
10,398286,0.7
10,758752,0.7
10,1341188,0.4
10,1411238,0.7
10,1067583,0.6
10,1302011,0.7
10,1570728,0.8
10,1454029,0.6
10,1324999,0.6
10,1345836,1.0
10,1675434,1.0
10,1412386,0.9
10,1217209,0.8
10,1915581,0.8
10,948470,0.6
10,1667889,0.7
10,1074638,1.0
10,2053425,0.1
10,454876,0.2
10,1673434,0.6
10,1690953,0.8
10,2334879,0.8
10,2194499,0.8
10,2390361,0.5
10,1170358,0.7
10,2294629,0.9
10,993846,0.2
10,2140373,0.4
10,2278388,0.1
10,816692,0.1
10,2355495,0.8
10,2112281,0.8
10,2980648,0.9
10,2140577,0.8
10,2802144,0.2
10,2555736,0.7
10,2379713,1.0
10,2268016,0.8
10,2361509,1.0
11,113277,1.0
11,113189,0.6
11,112818,0.8
11,113855,0.4
11,115759,0.6
11,112573,1.0
11,112384,1.0
11,112462,0.6
11,112864,0.6
11,113243,0.8
11,114898,0.6
11,114069,0.8
11,111161,0.8
11,109444,1.0
11,109830,1.0
11,110478,0.6
11,110997,0.4
11,111257,0.6
11,111503,0.8
11,106582,0.6
11,106977,1.0
11,107144,0.6
11,107206,0.8
11,107290,0.8
11,107554,0.6
11,107889,0.8
11,108065,1.0
11,103064,0.8
11,102926,1.0
11,117060,0.8
11,117500,0.8
11,117998,0.8
11,116629,0.8
11,99371,0.6
11,92099,1.0
11,86190,0.8
11,117666,0.8
11,99423,0.6
11,105690,0.6
11,116996,0.2
11,104691,1.0
11,118928,0.6
11,118771,0.8
11,118880,0.8
11,119094,0.6
11,118884,1.0
11,119173,0.8
11,118883,0.8
11,119695,0.8
11,118571,0.8
11,119874,0.6
11,119395,0.6
11,118607,1.0
11,119217,0.8
11,120338,1.0
11,119822,1.0
11,124718,0.8
11,120685,0.4
11,120591,0.8
11,122151,0.8
11,129387,0.8
11,104714,0.4
11,120741,0.6
11,120815,1.0
12,112697,0.8
12,113071,1.0
12,112679,1.0
12,110216,1.0
12,110367,0.9
12,110527,0.6
12,109831,0.7
12,108174,0.7
12,116313,0.8
12,116191,1.0
12,31381,0.9
12,107048,0.7
12,117631,1.0
12,115641,0.6
12,120338,1.0
12,120647,0.7
12,96734,1.0
12,88161,0.7
12,91326,0.6
12,160862,1.0
12,147800,1.0
12,151738,1.0
12,142342,0.8
12,97428,1.0
12,63518,1.0
12,249462,0.9
12,207201,0.9
12,256415,0.8
12,314331,1.0
12,332280,1.0
12,414387,1.0
12,1099212,1.0
13,114369,1.0
13,110907,0.2
13,100405,0.6
13,97108,0.6
13,82971,1.0
13,119081,0.8
13,120102,0.6
13,118842,0.8
13,120338,0.8
13,91790,0.6
13,94721,0.6
13,139134,0.4
13,133093,1.0
13,134847,0.8
13,195714,0.4
13,160797,0.6
13,172495,1.0
13,184894,0.8
13,187078,0.6
13,187393,0.8
13,120903,0.8
13,161081,0.8
13,186566,0.8
13,209958,0.8
13,171580,0.6
13,181875,0.8
13,208874,0.6
13,160127,0.6
13,190332,1.0
13,208092,1.0
13,212985,0.8
14,114885,0.6
14,114319,0.6
14,112281,0.2
14,113627,0.8
14,114746,0.8
14,112697,0.6
14,114369,1.0
14,115759,1.0
14,112579,0.6
14,112573,1.0
14,112384,0.8
14,112462,0.4
14,114436,0.6
14,109686,0.6
14,110322,1.0
14,110638,1.0
14,110632,0.8
14,110912,0.6
14,111161,0.6
14,108550,1.0
14,114924,0.8
14,109040,0.4
14,109484,0.6
14,109830,0.8
14,110475,0.2
14,110997,0.8
14,111257,0.6
14,111756,0.8
14,106582,0.8
14,106881,0.6
14,106965,0.6
14,108551,0.8
14,107290,0.6
14,107501,0.6
14,107818,0.6
14,107822,1.0
14,108002,0.6
14,108052,0.6
14,108160,0.8
14,108162,0.6
14,108333,0.6
14,108358,0.8
14,99785,0.6
14,99348,0.8
14,96895,0.4
14,102926,0.8
14,100405,0.6
14,115798,0.2
15,114709,0.5
15,113855,0.2
15,114369,0.7
15,112642,0.2
15,113481,0.2
15,110216,0.6
15,76759,1.0
15,110413,0.6
15,110912,0.8
15,111161,1.0
15,109813,0.2
15,109830,1.0
15,110357,0.6
15,108052,1.0
15,103639,0.6
15,103064,1.0
15,32910,0.4
15,116629,0.7
15,116225,0.4
15,68646,0.8
15,80684,1.0
15,82971,0.8
15,90605,1.0
15,86190,1.0
15,78748,1.0
15,88247,0.8
15,107048,0.7
15,88763,1.0
15,87800,0.6
15,119116,0.6
15,119177,0.9
15,120902,0.5
15,97733,1.0
15,96874,1.0
15,99088,0.8
15,120815,0.7
15,97757,0.6
15,55254,0.3
15,80801,1.0
15,122690,0.5
15,120586,0.9
15,133093,0.8
15,167404,0.6
15,169547,0.8
15,100802,0.9
15,137523,0.5
15,120689,1.0
15,182789,1.0
15,100157,0.8
15,186151,1.0
15,144084,0.7
15,141926,0.8
15,172495,1.0
15,215129,0.3
15,187393,0.6
15,180093,0.8
15,217869,0.6
15,207201,0.8
15,162222,0.7
15,209144,0.3
15,126029,0.6
15,212720,0.8
15,230600,1.0
15,198781,0.7
15,120737,0.7
15,268978,1.0
15,181689,0.8
15,245429,0.6
15,167261,0.7
15,96283,0.4
15,264464,1.0
15,266543,0.6
15,289043,0.7
15,266697,0.6
15,289879,0.7
15,378194,0.6
15,298148,0.5
15,343818,0.7
15,317705,0.5
15,121766,1.0
15,472043,0.9
15,206634,0.6
15,482571,0.9
15,382932,0.6
15,480249,0.7
15,468569,0.4
15,371746,0.4
15,910970,0.7
15,397892,0.6
15,1205489,0.8
15,1182345,0.6
15,1049413,0.7
15,1022603,0.8
15,1136608,0.7
15,472033,0.8
15,844471,0.5
15,499549,0.6
15,1375666,0.7
15,1219289,1.0
15,1385826,0.9
15,945513,0.7
15,848228,0.4
15,1392170,0.6
15,1345836,0.4
15,1446714,0.6
15,1276104,0.6
15,454876,0.8
15,1853728,0.2
15,1483013,0.8
15,816711,0.7
